station,datetime,PRCP,SNOW,SNWD,TMAX,TMIN,latitude,longitude,elevation
GHCND:US1WAAD0011,2024-04-20,0.0,0.0,0.0,,,47.165523,-118.51653,569.1
GHCND:US1WAAD0011,2024-04-21,0.01,0.0,0.0,,,47.165523,-118.51653,569.1
GHCND:US1WAAD0011,2024-04-22,0.0,0.0,0.0,,,47.165523,-118.51653,569.1
GHCND:US1WAAD0011,2024-04-23,0.0,0.0,0.0,,,47.165523,-118.51653,569.1
GHCND:US1WAAD0011,2024-04-24,0.0,0.0,0.0,,,47.165523,-118.51653,569.1
GHCND:US1WAAD0011,2024-04-25,0.0,0.0,0.0,,,47.165523,-118.51653,569.1
GHCND:US1WAAD0011,2024-04-26,0.02,0.0,0.0,,,47.165523,-118.51653,569.1
GHCND:US1WAAD0011,2024-04-27,0.0,0.0,0.0,,,47.165523,-118.51653,569.1
GHCND:US1WAAD0011,2024-04-28,0.0,0.0,0.0,,,47.165523,-118.51653,569.1
GHCND:US1WAAD0011,2024-04-29,0.0,0.0,0.0,,,47.165523,-118.51653,569.1
GHCND:US1WAAD0011,2024-04-30,0.0,0.0,0.0,,,47.165523,-118.51653,569.1
GHCND:US1WAAS0004,2024-04-01,0.0,0.0,0.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-02,0.0,0.0,0.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-03,0.06,,0.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-04,0.41,,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-05,0.79,9.5,9.5,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-06,0.03,0.0,2.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-07,0.0,0.0,0.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-08,0.0,0.0,0.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-09,0.0,0.0,0.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-10,0.0,,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-11,0.0,0.0,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-12,0.01,,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-13,0.12,,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-14,0.0,0.0,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-15,0.0,0.0,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-16,0.0,0.0,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-17,0.0,0.0,0.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-18,0.0,0.0,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-19,0.0,0.0,0.0,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-20,0.0,0.0,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-21,0.0,0.0,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-22,0.0,0.0,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-23,0.0,0.0,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-24,0.0,0.0,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-25,0.0,0.0,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-26,0.24,,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-27,0.05,,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-28,0.01,,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-29,0.0,,,,,46.10267,-117.12779,1146.4
GHCND:US1WAAS0004,2024-04-30,0.1,1.1,1.1,,,46.10267,-117.12779,1146.4
GHCND:US1WABT0007,2024-04-02,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-03,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-04,0.11,,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-05,0.02,,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-06,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-07,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-08,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-09,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-10,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-11,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-12,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-13,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-14,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-15,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-16,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-17,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-18,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-19,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-20,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-21,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-22,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-23,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-24,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-25,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-27,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-28,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-29,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0007,2024-04-30,0.0,0.0,,,,46.233484,-119.259879,141.4
GHCND:US1WABT0010,2024-04-01,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-02,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-03,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-04,0.05,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-05,0.11,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-06,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-07,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-08,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-09,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-10,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-11,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-12,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-13,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-14,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-15,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-16,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-17,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-18,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-19,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-20,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-21,0.0,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-22,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-23,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-24,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-25,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-26,0.05,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-27,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-28,0.0,0.0,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-29,0.0,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0010,2024-04-30,0.0,,,,,46.20094,-119.76163,235.0
GHCND:US1WABT0013,2024-04-01,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-02,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-03,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-04,0.0,,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-05,0.1,,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-06,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-07,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-08,0.0,,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-09,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-10,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-11,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-12,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-13,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-14,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-15,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-16,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-17,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-18,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-19,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-20,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-21,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-22,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-23,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-24,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-25,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-26,0.0,,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-27,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-28,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-29,0.0,0.0,,,,46.287,-119.305,121.9
GHCND:US1WABT0013,2024-04-30,0.01,,,,,46.287,-119.305,121.9
GHCND:US1WABT0015,2024-04-01,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-02,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-03,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-04,0.0,,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-05,0.09,,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-06,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-07,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-08,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-09,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-10,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-11,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-12,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-13,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-14,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-15,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-16,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-17,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-18,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-19,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-20,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-21,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-22,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-23,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-24,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-25,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-26,0.01,,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-27,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-28,0.0,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-29,0.01,0.0,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0015,2024-04-30,0.0,,,,,46.250598,-119.324279,175.9
GHCND:US1WABT0017,2024-04-01,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-02,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-03,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-04,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-05,0.14,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-06,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-07,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-08,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-09,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-10,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-11,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-12,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-13,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-14,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-15,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-16,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-17,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-18,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-19,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-20,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-21,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-22,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-23,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-24,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-25,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-26,0.06,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-27,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-28,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-29,0.0,0.0,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0017,2024-04-30,0.04,,,,,46.287321,-119.562153,233.2
GHCND:US1WABT0025,2024-04-01,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-02,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-03,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-04,0.0,,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-05,0.1,,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-06,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-07,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-20,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-21,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-22,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-23,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-24,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-25,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-26,0.0,,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-27,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-28,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-29,0.0,0.0,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0025,2024-04-30,0.0,,,,,46.31506,-119.27134,118.3
GHCND:US1WABT0026,2024-04-04,0.05,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-04-05,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-04-06,0.0,0.0,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-04-07,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-04-19,0.0,0.0,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-04-20,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-04-27,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-04-28,0.0,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-04-29,0.01,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0026,2024-04-30,0.05,,,,,46.158666,-119.053972,139.9
GHCND:US1WABT0029,2024-04-01,0.0,0.0,0.0,,,46.2031,-119.1283,123.4
GHCND:US1WABT0029,2024-04-02,0.0,0.0,0.0,,,46.2031,-119.1283,123.4
GHCND:US1WABT0029,2024-04-03,0.0,0.0,0.0,,,46.2031,-119.1283,123.4
GHCND:US1WABT0029,2024-04-04,0.02,0.0,0.0,,,46.2031,-119.1283,123.4
GHCND:US1WABT0029,2024-04-05,0.06,0.0,0.0,,,46.2031,-119.1283,123.4
GHCND:US1WABT0029,2024-04-06,0.0,0.0,0.0,,,46.2031,-119.1283,123.4
GHCND:US1WABT0029,2024-04-07,0.0,0.0,0.0,,,46.2031,-119.1283,123.4
GHCND:US1WABT0029,2024-04-08,0.0,0.0,0.0,,,46.2031,-119.1283,123.4
GHCND:US1WABT0029,2024-04-09,0.0,0.0,0.0,,,46.2031,-119.1283,123.4
GHCND:US1WABT0029,2024-04-10,0.0,0.0,0.0,,,46.2031,-119.1283,123.4
GHCND:US1WABT0029,2024-04-11,0.0,0.0,0.0,,,46.2031,-119.1283,123.4
